id,name,price,original_price,discount,rating,review_count,seller_id,inventory_status,url,product_type
277364807,Giày Thể Thao Nữ Biti's Hunter Street Còn Gì Dùng Đó HSW006301REU (Rêu),829000.0,829000.0,0.0,0.0,0,178519,,https://tiki.vngiay-the-thao-nu-biti-s-hunter-street-con-gi-dung-do-hsw006301reu-reu-p277364807.html?spid=277364819,giày thể thao nữ biti
274963030,Giày thể thao nam / nữ phong cách mới – G1011,540000.0,1080000.0,540000.0,0.0,0,975,,https://tiki.vngiay-the-thao-nam-nu-phong-cach-moi-g1011-p274963030.html?spid=274963048,giày thể thao nam nữ phong cách
198452118,Giày Cao Gót Nữ BIGGBEN Da Bò Thật Cao 5 Phân GCG13,359000.0,400000.0,41000.0,4.0,1,9460,,https://tiki.vngiay-cao-got-nu-biggben-da-bo-that-cao-5-phan-gcg13-p198452118.html?spid=198452120,giày cao gót nữ biggben
277615168,"Giày Sandal nữ kiểu dáng mới chống trơn, trượt – GSDN06",520000.0,1040000.0,520000.0,0.0,0,975,,https://tiki.vngiay-sandal-nu-kieu-dang-moi-chong-tron-truot-gsdn06-p277615168.html?spid=277615182,giày sandal nữ kiểu dáng
277617540,"Giày Sandal nữ kiểu dáng mới chống trơn, trượt – GSDN10",583000.0,1166000.0,583000.0,0.0,0,975,,https://tiki.vngiay-sandal-nu-kieu-dang-moi-chong-tron-truot-gsdn10-p277617540.html?spid=277617558,giày sandal nữ kiểu dáng
277615461,"Giày Sandal nữ kiểu dáng mới chống trơn, trượt – GSDN07",550000.0,1100000.0,550000.0,0.0,0,975,,https://tiki.vngiay-sandal-nu-kieu-dang-moi-chong-tron-truot-gsdn07-p277615461.html?spid=277615471,giày sandal nữ kiểu dáng
277287666,Giày Sandal Nữ Da Bò Thật BIGGBEN Cao Cấp SDN116,339000.0,450000.0,111000.0,0.0,0,9460,,https://tiki.vngiay-sandal-nu-da-bo-that-biggben-cao-cap-sdn116-p277287666.html?spid=277287676,giày sandal nữ da bò
276964875,Dép Bông Đi Trong Nhà Chống Trơn Vải Nhung Đế khâu Lót Lông Siêu Ấm DP94,69000.0,69000.0,0.0,0.0,0,144221,,https://tiki.vnde-p-bong-di-trong-nha-cho-ng-tron-va-i-nhung-de-khau-lo-t-long-sieu-a-m-dp94-p276964875.html?spid=276964951,de p bông đi
276964823,"Dép Lông Đi Trong Nhà, Dép Lông Bít Mũi, Dép Bông Caro Mã DP110",79000.0,79000.0,0.0,4.5,2,144221,,https://tiki.vndep-long-di-trong-nha-dep-long-bit-mui-dep-bong-caro-ma-dp110-p276964823.html?spid=276964831,dép lông đi nhà
276952413,Dép đúc răng cưa dép bánh mì nam nữ vân nhám đế êm chân không thấm nước  có big size,79999.0,79999.0,0.0,5.0,8,97441,,https://tiki.vndep-duc-rang-cua-dep-banh-mi-nam-nu-van-nham-de-em-chan-khong-tham-nuoc-de-cao-4cm-co-big-size-p276952413.html?spid=276952439,dép đúc răng cưa dép
276605545,"Dép hài mang trong nhà cao cấp Hương Quế DH-34 tạo cảm giác nhẹ nhàng, thoải mái khi mang",125000.0,125000.0,0.0,0.0,0,61212,,https://tiki.vndep-hai-mang-trong-nha-cao-cap-huong-que-dh-34-tao-cam-giac-nhe-nhang-thoai-mai-khi-mang-p276605545.html?spid=276605551,dép hài mang nhà
