id,name,price,original_price,discount,rating,review_count,seller_id,inventory_status,url,product_type
75330767,Giày Sneaker nam phong cách hàn quốc Hamishu-HMS223,189000.0,189000.0,0.0,4.3,3,12985,,https://tiki.vngiay-sneaker-nam-phong-cach-han-quoc-hamishu-hms220-p75330767.html?spid=75330773,giày sneaker nam phong cách
55715962,Lót giày lưới 2 lớp Hương Quế CI-06 làm từ vải lưới 2 lớp - vải cotton - bột quế giúp êm chân - ấm chân - phòng cảm cúm,40000.0,40000.0,0.0,4.3,3,61212,,https://tiki.vnlot-giay-luoi-2-lop-huong-que-ci-06-lam-tu-vai-luoi-2-lop-vai-cotton-bot-que-giup-em-chan-am-chan-phong-cam-cum-p55715962.html?spid=55715980,lót giày lưới lớp
275276395,"Dép tổ ong TRẮNG nhựa EVA siêu bền, siêu nhẹ, chống trơn trượt, đế dày (FORM LỚN ĐẶT LÙI 1-2 SIZE) Dép Nam Nữ Nhiều Màu Sắc",63000.0,85000.0,22000.0,5.0,3,265402,,https://tiki.vndep-to-ong-trangvat-lieu-eva-sieu-ben-sieu-nhe-chong-tron-truot-form-size-lon-chau-au-p275276395.html?spid=275276405,dép tổ ong trắng
275905469,Giày Sneaker Vải Canvas Nam Nữ E12 Dark Navy Dincox,470000.0,470000.0,0.0,4.5,2,150940,,https://tiki.vngiay-sneaker-vai-canvas-nam-nu-e12-dark-navy-dincox-p275905469.html?spid=275905477,giày sneaker vải canvas
272302803,"Keo dán giày thể thao, keo dán đa năng, keo dán giày dép siêu chắc trong suốt 45ml - Hàng Chính Hãng",15000.0,15000.0,0.0,5.0,7,106295,,https://tiki.vnkeo-dan-sua-giay-dep-tertell-sieu-dinh-sieu-ben-chong-nuoc-tot-an-toan-khong-doc-hai-tuyp-45ml-hang-chinh-hang-p272302803.html?spid=272302804,keo dán giày thể thao
276258213,Giày Sneaker Nam Nữ Vải Canvas DINCOX E12 Black/Beige Đơn Giản Thanh Lịch,470000.0,470000.0,0.0,5.0,3,150940,,https://tiki.vngiay-sneaker-nam-nu-vai-canvas-dincox-e12-black-beige-don-gian-thanh-lich-p276258213.html?spid=276258221,giày sneaker nam nữ vải
115852451,"Chai vệ sinh giày đồ da, túi ví, áo, ghế da giúp làm sạch, dưỡng ẩm chống mốc XIMO XI03",75000.0,75000.0,0.0,4.7,6,1028,,https://tiki.vnchai-ve-sinh-giay-do-da-tui-vi-ao-ghe-da-giup-lam-sach-duong-am-chong-moc-ximo-xi03-p115852451.html?spid=262784198,chai vệ sinh giày đồ da túi
179567891, DÉP QUAI NGANG DA NAM 2022 MAY FULL QUAI VÀ ĐẾ RẤT CHẮC CHẮN DONAVYOG,70000.0,70000.0,0.0,0.0,0,154317,,https://tiki.vndep-quai-ngang-da-nam-2022-may-full-quai-va-de-rat-chac-chan-donavyog-p179567891.html?spid=179567895,dép quai ngang da nam
7412195,Cục Tẩy Vết Bẩn Crep Protect Eraser (110g),190000.0,190000.0,0.0,4.7,32,9652,,https://tiki.vncuc-tay-vet-ban-crep-protect-eraser-110g-p7412195.html?spid=27733657,tẩy vết bẩn crep
276814141,New Arrivals | Giày Da Sneaker Nam Nữ DC39 COCO MILK DINCOX Shoes Đế Bằng - Microfiber Leather,550000.0,550000.0,0.0,0.0,0,150940,,https://tiki.vnnew-arrivals-giay-da-sneaker-nam-nu-dc39-coco-milk-dincox-shoes-de-bang-microfiber-leather-p276814141.html?spid=276814171,new arrivals giày da
137440679,"Cặp Lót Giày Da Hàng Việt Nam Chất Lượng, Lót Mềm, Có Lỗ Thoáng, Màu Đen ( Trái + Phải), Mã L01",35000.0,35000.0,0.0,4.5,6,20142,,https://tiki.vncap-lot-giay-da-hang-viet-nam-chat-luong-lot-mem-co-lo-thoang-mau-den-trai-phai-ma-l01-p137440679.html?spid=137440685,lót giày da hàng
126258408,Đón gót giày cho mọi tư thế gỗ tự nhiên nguyên khối (Đủ độ dài) Cho giày Nam & Nữ,50000.0,50000.0,0.0,5.0,5,253372,,https://tiki.vndon-got-giay-cho-moi-tu-the-go-tu-nhien-nguyen-khoi-du-do-dai-cho-giay-nam-nu-p126258408.html?spid=162574311,đón gót giày
274781566,"Dép Nam Quai Ngang, Dép Đúc Liền Nguyên Khối Mã DP105",109000.0,109000.0,0.0,4.5,12,144221,,https://tiki.vndep-nam-quai-ngang-dep-duc-lien-nguyen-khoi-ma-dp105-p274781566.html?spid=274781582,dép nam quai ngang dép đúc
271307623,"Dép tổ ong asia cao cấp mới, siêu nhẹ, cực bền, chống trơn và rất thời trang (38-44)",80000.0,80000.0,0.0,5.0,20,42362,,https://tiki.vndep-to-ong-asia-cao-cap-moi-sieu-nhe-cuc-ben-chong-tron-va-rat-thoi-trang-38-44-p271307623.html?spid=271307747,dép tổ ong asia
134777245,Giày lười da tăng chiều cao nam Bụi Leather G111 - Da bò Nappa cao cấp - Bảo hành 12 tháng,585000.0,585000.0,0.0,4.7,58,181498,,https://tiki.vngiay-luoi-da-tang-chieu-cao-nam-bui-leather-g111-da-bo-nappa-cao-cap-bao-hanh-12-thang-p134777245.html?spid=134777249,giày lười da tăng
153570444,Giày Sục Đạp Gót Mules Vải Sneaker Unisex Tăng Chiều Cao 4cm DINCOX E10 Off/white,520000.0,520000.0,0.0,4.8,6,150940,,https://tiki.vngiay-suc-dap-got-mules-vai-sneaker-unisex-tang-chieu-cao-4cm-dincox-e10-off-white-p153570444.html?spid=153570454,giày sục đạp gót mules
134775147,Giày lười da nam công sở Bụi Leather G109 - Da bò Nappa cao cấp - Bảo hành 12 tháng,810000.0,810000.0,0.0,4.8,40,181498,,https://tiki.vngiay-luoi-da-nam-cong-so-bui-leather-g109-da-bo-nappa-cao-cap-bao-hanh-12-thang-p134775147.html?spid=134775179,giày lười da nam
278865389,Viên Treo Bồn Cầu Evershine 54GR - Hàng chính hãng,32000.0,32000.0,0.0,5.0,2,9652,,https://tiki.vnvien-treo-bon-cau-evershine-54gr-huong-chanh-p278865389.html?spid=75638426,treo bồn cầu evershine
275933792,Giày Sneaker Vải Canvas Nam Nữ E18 Black Dincox,490000.0,490000.0,0.0,0.0,0,150940,,https://tiki.vngiay-sneaker-vai-canvas-nam-nu-e18-black-dincox-p275933792.html?spid=275933802,giày sneaker vải canvas
199597031,"Xi Đánh Giày Sáp Shoe Polish XIMO Đen, Không Màu, Nâu Đủ Màu XI08",30000.0,30000.0,0.0,5.0,1,132266,,https://tiki.vnxi-danh-giay-sap-shoe-polish-ximo-den-khong-mau-nau-du-mau-chinh-hang-xi08-p199597031.html?spid=199597033,xi đánh giày sáp
