id,name,price,original_price,discount,rating,review_count,seller_id,inventory_status,url
278817027,ÁO NGỰC KHÔNG GỌNG – MÚT MỎNG 7804,320000.0,320000.0,0.0,0.0,0,174218,,https://tiki.vnao-nguc-khong-gong-mut-mong-7804-p278817027.html?spid=278817035
278695883,"Set áo quần đen cổ viền trắng NGADO , set áo quần dài",1400000.0,1400000.0,0.0,0.0,0,344204,,https://tiki.vnset-ao-quan-den-co-vien-trang-ngado-set-ao-quan-dai-p278695883.html?spid=278695887
278633239,"Áo thun len sọc cổ thủy thủ – phong cách Hàn Quốc, trẻ trung, dễ thương",175000.0,175000.0,0.0,0.0,0,282163,,https://tiki.vnao-thun-len-soc-co-thuy-thu-phong-cach-han-quoc-tre-trung-de-thuong-p278633239.html?spid=278633243
278102043,Body Dây Đan Quyến Rũ Thiết Kế Ren Phối Dây Tôn Dáng Có Thể Điều Chỉnh Phù Hợp Mọi Cơ Thể C015,75000.0,75000.0,0.0,0.0,0,186696,,https://tiki.vnbody-day-dan-quyen-ru-thiet-ke-ren-phoi-day-ton-dang-co-the-dieu-chinh-phu-hop-moi-co-the-c015-p278102043.html?spid=278223028
278101582,"Cosplay Nàng Thư Ký Cutout Gợi Cảm ,Váy Ngủ Hóa Trang Nữ Trợ Lý Giám Đốc Sexy Quyến Rũ Và Gợi Cảm, Đồ Ngủ Cosplay C062",139000.0,139000.0,0.0,0.0,0,186696,,https://tiki.vncosplay-nang-thu-ky-cutout-goi-cam-vay-ngu-hoa-trang-nu-tro-ly-giam-doc-sexy-quyen-ru-va-goi-cam-do-ngu-cosplay-c062-p278101582.html?spid=278101586
278079620,"Áo Thun Cặp, Đôi Mr.Buffalo cún shiba đầy pin Tshirt Cotton 100% Unisex Form Oversize Loca",124000.0,124000.0,0.0,0.0,0,162792,,https://tiki.vnao-thun-cap-doi-mr-buffalo-cun-shiba-day-pin-tshirt-cotton-100-unisex-form-oversize-local-brand-t59-p278079620.html?spid=278079674
275789094,"Áo hai dây cổ lục giác cao cấp mặc trong áo blazer, chất lụa satin mịn, mát - AO0038",199000.0,199000.0,0.0,0.0,0,247663,,https://tiki.vnao-hai-day-co-luc-giac-cao-cap-mac-trong-ao-blazer-chat-lua-satin-min-mat-ao0038-p275789094.html?spid=275789118
262803154,Đầm ngủ WANNABE DNS71 váy ngủ 2 dây cúp ngực lót mút mỏng tạo dáng cho người mặc in hoa ngọt ngào nữ tính quyến rũ,390000.0,390000.0,0.0,5.0,2,5383,,https://tiki.vndo-ngu-nu-wannabe-dns71-dam-ngu-hai-day-ra-cup-lot-mut-nu-tinh-quyen-ru-p262803154.html?spid=262803156
253097845,Đồ ngủ nữ Wannabe DNS75 đầm ngủ hai dây phối ren lạ mắt nữ tính sang trọng quý phái,440000.0,440000.0,0.0,0.0,0,5383,,https://tiki.vndo-ngu-nu-wannabe-dns75-dam-ngu-hai-day-phoi-ren-la-mat-nu-tinh-sang-trong-quy-phai-p253097845.html?spid=253097849
252801927,"Đồ bơi nữ size lớn, áo tắm big size dáng váy liền thân dấu bụng cho người béo mập, mẫu khoá kéo cộc tay trẻ trung, chất thun bơi lạnh Lycra cao cấp dày đẹp | KT112",460000.0,460000.0,0.0,5.0,1,63850,,https://tiki.vndo-boi-nu-size-lon-ao-tam-big-size-dang-vay-lien-than-dau-bung-cho-nguoi-beo-map-mau-khoa-keo-coc-tay-tre-trung-chat-thun-boi-lanh-lycra-cao-cap-day-dep-kt112-p252801927.html?spid=252801943
244297968,"Áo Lót Nữ Bra Dệt Tăm Viền Ren 821 – Không Gọng, Co Giãn 4 Chiều",74000.0,74000.0,0.0,0.0,0,112944,,https://tiki.vnao-bra-det-gan-vien-ren-821-p244297968.html?spid=244297976
244297903,"Quần lót nữ lọt khe ren kèm cục bông 053 – Sexy, quyến rũ, tôn dáng",37800.0,45000.0,7200.0,0.0,0,112944,,https://tiki.vnquan-lot-khe-ren-kem-cuc-bong-053-p244297903.html?spid=244297956
207537137,"Set 200 Miếng Nhựa Cố Định Cổ Áo Sơ Mi, Giữ Thẳng Cổ Áo Thời Trang Nam Nữ Đi Làm Văn Phòng Legaxi",43000.0,43000.0,0.0,0.0,0,3196,,https://tiki.vnset-200-mieng-nhua-co-dinh-co-ao-so-mi-giu-thang-co-ao-thoi-trang-nam-nu-di-lam-van-phong-legaxi-p207537137.html?spid=207537139
199604233,"Đồ bộ nữ mặc nhà, Bộ ngủ nữ chất tole lanh loại 1, áo tay cánh tiên quần lửng ảnh thật - TL40",110000.0,110000.0,0.0,4.0,1,169077,,https://tiki.vndo-bo-nu-mac-nha-bo-ngu-nu-chat-tole-lanh-loai-1-ao-tay-canh-tien-quan-lung-anh-that-tl40-p199604233.html?spid=277383983
199250174,UPZ Quần Shorts Kaki Logo (5 Màu),170000.0,170000.0,0.0,0.0,0,219817,,https://tiki.vnupz-quan-shorts-kaki-logo-5-mau-p199250174.html?spid=199250200
190741005,Bộ ngủ nữ cộc tay Classic các màu,595000.0,595000.0,0.0,0.0,0,231869,,https://tiki.vnbo-ngu-nu-coc-tay-classic-cac-mau-p190741005.html?spid=190741033
